ID,step,angle,x,y
O_6,7.211102550927978,-2.1587989303424635,18,11
O_6,8.48528137423857,2.9441970937399122,12,15
O_6,2,0.7853981633974483,18,9
O_6,8.602325267042627,-2.191045812777718,20,9
O_6,2,0.6202494859828214,15,2
O_6,4.47213595499958,-2.0344439357957027,15,0
O_6,2.8284271247461903,-0.32175055439664213,11,2
O_6,3.605551275463989,-1.3734007669450157,9,4
O_6,2.8284271247461903,2.9441970937399122,11,7
O_6,2,2.356194490192345,9,5
O_6,2.8284271247461903,2.356194490192345,11,5
O_6,4.47213595499958,0.32175055439664213,9,7
O_6,4.123105625617661,1.7894652726688385,5,9
O_6,4.47213595499958,-1.7894652726688385,4,5
O_6,2,-1.1071487177940904,0,7
O_6,4.47213595499958,-0.46364760900080615,0,9
