model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
gamma,5.3328,3.4338,1119.8424221309192,2243.6848442618384,4.168600312958752,2.470851748781431
gamma,5.0004,2.463,1119.8424221324008,2243.6848442648015,4.168598381394028,2.4708497685493707
gamma,2.8973,6.5606,1119.8424221312198,2243.6848442624396,4.1685995590610645,2.4708517110016297
gamma,5.1114,6.9578,1119.842422130393,2243.684844260786,4.168601026315859,2.470852916364372
gamma,3.0226,1.9716,1119.842422130154,2243.684844260308,4.168601719630137,2.4708530601507865
gamma,4.6075,4.9881,1119.8424221314574,2243.684844262915,4.168598992696003,2.4708519338334836
gamma,3.6424,2.8719,1119.8424221313514,2243.684844262703,4.168599306648355,2.470851615621735
gamma,5.2433,7.0253,1119.8424221312418,2243.6848442624837,4.168599410024113,2.4708519413674863
gamma,3.3903,3.5213,1119.842422129073,2243.684844258146,4.168606399204672,2.470857044844106
gamma,2.9068,1.4396,1119.842422131316,2243.684844262632,4.16859944638346,2.4708515354791087
gamma,5.6911,7.7016,1119.8424221299774,2243.684844259955,4.168601922093272,2.470855018460008
gamma,5.5968,5.9654,1119.8424221312157,2243.6848442624314,4.168599545148365,2.470851750916774
gamma,4.4066,4.2514,1119.8424221305047,2243.6848442610094,4.168600705655793,2.4708530225314163
gamma,4.5399,7.6017,1119.8424221290763,2243.6848442581527,4.168606256356526,2.4708569257230706
gamma,5.4072,7.5189,1119.8424221311413,2243.6848442622827,4.168599605690985,2.4708519775038313
gamma,3.6531,6.8396,1119.8424221310852,2243.6848442621704,4.168599748615231,2.4708519408487812
gamma,2.9205,3.0055,1119.8424221304113,2243.6848442608225,4.168600826084849,2.470853993396055
gamma,4.0694,6.3445,1119.8424221311109,2243.6848442622218,4.168599721125306,2.470851894773671
gamma,6.3117,4.8476,1119.842422133587,2243.684844267174,4.168597100761937,2.4708485089293624
gamma,3.0702,2.6476,1119.8424221303248,2243.6848442606497,4.168601029678798,2.470853438590594
gamma,5.7357,7.8905,1119.842422131265,2243.68484426253,4.16859948644053,2.4708516497416
gamma,4.3852,5.6351,1119.842422131199,2243.684844262398,4.168599584650636,2.4708517549797833
gamma,5.1979,6.9679,1119.8424221313,2243.6848442626,4.168599299517318,2.470851920904253
gamma,5.7928,2.9193,1119.842422131367,2243.684844262734,4.168599332152433,2.4708515442594505
gamma,3.2771,6.2738,1119.8424221321006,2243.6848442642013,4.168598349717691,2.470850576209859
gamma,3.198,2.2252,1119.8424221312132,2243.6848442624264,4.168599541519378,2.470851766616761
