model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
weibull,0.2366,10.2742,2944.4733284701106,5892.946656940221,1.215294408147653,5.569297174838507
weibull,0.6157,4.2894,2944.4733284686113,5892.9466569372225,1.2152955244366097,5.5693006334119035
weibull,1.3385,4.5909,2944.4733284693016,5892.946656938603,1.2152945562089423,5.569299332798497
weibull,2.4022,4.5517,17976931348623157e292,Inf,2.4022,4.5517
weibull,1.5593,2.1516,2944.473328469523,5892.946656939046,1.2152945428843331,5.569298499799245
weibull,1.8247,7.1877,2944.473328470148,5892.946656940296,1.2152944202995557,5.569297053860703
weibull,0.1538,6.3063,2944.4733284698373,5892.9466569396745,1.2152945587408945,5.569297401283424
weibull,0.4558,14.834,2944.473328469383,5892.946656938766,1.215294586354902,5.569298833827113
weibull,1.8839,10.6949,2944.4733284695544,5892.946656939109,1.2152945336079446,5.569298483297559
weibull,0.2902,9.8118,2944.4733284697386,5892.946656939477,1.21529481603609,5.569296906429643
weibull,0.0706,8.0453,2944.473328469412,5892.946656938824,1.2152945590347508,5.569298874160819
weibull,2.0174,14.4921,2944.473328469261,5892.946656938522,1.2152946604978145,5.569298970530773
weibull,1.4885,11.439,2944.4733284718586,5892.946656943717,1.215294415660471,5.5692930728579855
weibull,0.1161,0.5763,2944.473328469694,5892.946656939388,1.2152944072973462,5.569298717416841
weibull,2.4843,8.2864,2944.473328468904,5892.946656937808,1.2152946904362567,5.569300414574467
weibull,2.6211,12.0587,2944.4733284733074,5892.946656946615,1.2152935492608161,5.56929398651069
weibull,2.5627,2.3721,17976931348623157e292,Inf,2.5627,2.3721
weibull,1.5357,10.5662,2944.4733284695435,5892.946656939087,1.2152946098233566,5.569298111022985
weibull,2.687,7.7566,17976931348623157e292,Inf,2.687,7.756600000000001
weibull,1.5076,7.3935,2944.4733284711742,5892.9466569423485,1.2152949216814946,5.569293827973788
weibull,0.0035,9.1258,2944.473328470791,5892.946656941582,1.2152939194620132,5.569298964575771
weibull,0.9492,8.2091,2944.473328468244,5892.946656936488,1.2152953182747739,5.5693019215472965
weibull,0.3391,4.1807,2944.473328468541,5892.946656937082,1.2152947676180652,5.569304585622745
weibull,1.1955,4.7668,2944.473328471492,5892.946656942984,1.2152945844207224,5.5692934314767895
weibull,2.5813,14.881,2944.473328469436,5892.946656938872,1.2152946209071962,5.5692985638453525
weibull,2.4121,6.224,17976931348623157e292,Inf,2.4121,6.223999999999999
weibull,0.0632,12.1541,2944.4733284691647,5892.946656938329,1.2152947364151925,5.56929898071698
weibull,0.014,7.3616,2944.4733284699782,5892.9466569399565,1.2152944429647097,5.569297520560035
weibull,1.6762,0.2002,17976931348623157e292,Inf,1.6762,0.2002
weibull,2.1953,0.3224,17976931348623157e292,Inf,2.1953,0.3224
weibull,1.4745,7.4499,2944.473328469629,5892.946656939258,1.2152945857965758,5.5692980104602965
weibull,1.108,0.2628,17976931348623157e292,Inf,1.108,0.2628
weibull,0.2264,0.6287,2944.4733284703752,5892.9466569407505,1.2152942233238353,5.5692975008180845
weibull,1.4804,12.5917,2944.4733284689783,5892.9466569379565,1.2152946118461267,5.569300591537195
weibull,1.5555,4.3524,2944.4733284690797,5892.946656938159,1.2152946495704244,5.569299835905815
weibull,1.6626,2.3895,2944.4733284697268,5892.9466569394535,1.2152944166843405,5.569298546289942
weibull,1.3386,9.6363,2944.473328469089,5892.946656938178,1.2152946532982498,5.569299858935884
weibull,1.7352,8.5517,2944.473328469614,5892.946656939228,1.2152945459609943,5.569298202779972
weibull,0.6366,3.9131,2944.473328469526,5892.946656939052,1.2152945366286472,5.569298504301037
weibull,1.7217,7.3832,2944.4733284731383,5892.946656946277,1.2152935555164368,5.56929437666263
weibull,0.8733,0.9837,2944.4733284697368,5892.9466569394735,1.2152944720856804,5.56929812489873
weibull,2.6342,10.239,2944.473328469594,5892.946656939188,1.215294511404291,5.569298422747456
weibull,0.902,10.4479,2944.4733284696013,5892.9466569392025,1.2152944834972947,5.569298543451332
weibull,1.1827,0.1138,17976931348623157e292,Inf,1.1827,0.1138
weibull,2.3307,0.5643,17976931348623157e292,Inf,2.3307,0.5643
weibull,1.9786,4.3128,2944.4733284694653,5892.946656938931,1.215294558505749,5.569298706879192
weibull,1.3241,1.5778,2944.473328468797,5892.946656937594,1.215295557998357,5.569299991571771
weibull,1.9692,0.4305,17976931348623157e292,Inf,1.9692,0.4305
weibull,1.7565,7.6265,2944.4733284695944,5892.946656939189,1.2152945305012357,5.569298328156337
weibull,2.0492,0.5032,17976931348623157e292,Inf,2.0492,0.5032
weibull,1.9963,1.2282,17976931348623157e292,Inf,1.9963,1.2282
weibull,2.4284,2.4323,17976931348623157e292,Inf,2.4284,2.4323
weibull,2.508,2.169,17976931348623157e292,Inf,2.508,2.169
weibull,1.0369,7.6195,2944.473328469253,5892.946656938506,1.2152945238209474,5.569299865892928
weibull,1.2962,13.1633,2944.473328468845,5892.94665693769,1.2152948795674337,5.569299816895417
weibull,0.7541,14.0669,2944.4733284695703,5892.946656939141,1.2152944626840614,5.569298839664466
weibull,2.402,10.7079,2944.473328475943,5892.946656951886,1.2152933110941726,5.569290126522239
weibull,0.961,4.0909,2944.4733284686727,5892.946656937345,1.2152952570479851,5.569299908097483
weibull,0.6704,3.2809,2944.4733284697027,5892.946656939405,1.2152945474015595,5.5692979393249775
weibull,1.755,13.2261,2944.4733284695867,5892.946656939173,1.2152945419919898,5.569298302404498
weibull,1.5504,13.576,2944.473328469587,5892.946656939174,1.21529458903582,5.569298149104084
weibull,1.1703,8.608,2944.4733284692566,5892.946656938513,1.2152946714193116,5.569298880301778
weibull,0.5122,8.4427,2944.473328469581,5892.946656939162,1.215294543280835,5.569298328048988
weibull,1.5789,1.9644,2944.473328468374,5892.946656936748,1.2152950845633388,5.569301483635507
weibull,2.2196,9.6808,2944.4733284712142,5892.9466569424285,1.2152947696434324,5.569293823153085
weibull,1.5631,12.269,2944.473328469734,5892.946656939468,1.2152944314385328,5.56929824467806
weibull,2.0449,3.6952,17976931348623157e292,Inf,2.0449,3.6952
weibull,0.4831,5.9884,2944.473328469998,5892.946656939996,1.2152941105671604,5.569301821839227
weibull,1.9767,4.492,2944.4733284697872,5892.9466569395745,1.2152945201616208,5.569297660677294
weibull,1.2806,7.5992,2944.473328469539,5892.946656939078,1.2152945321056694,5.569298497499785
weibull,1.6146,1.2005,17976931348623157e292,Inf,1.6146,1.2005
weibull,1.0565,14.6389,2944.473328470513,5892.946656941026,1.2152941830362265,5.56929719398781
weibull,1.233,5.8464,2944.473328469499,5892.946656938998,1.2152947511897676,5.569297794849911
weibull,0.0167,13.2392,2944.473328470256,5892.946656940512,1.2152943493787145,5.56929705312412
weibull,2.3004,13.8674,2944.473328469582,5892.946656939164,1.2152945123114705,5.569298440051224
weibull,1.231,9.1501,2944.473328470106,5892.946656940212,1.215294073635709,5.569302919148258
weibull,1.9393,4.7266,2944.4733284695694,5892.946656939139,1.2152945252701441,5.569298429543935
weibull,0.1706,8.5143,2944.473328469566,5892.946656939132,1.2152945071705976,5.569298583752683
weibull,0.9887,2.7536,2944.473328471028,5892.946656942056,1.2152941911863924,5.569295626103964
weibull,2.2611,13.4089,2944.4733284697622,5892.9466569395245,1.2152944729119322,5.56929808708134
weibull,1.2381,2.9449,2944.4733284697977,5892.946656939595,1.2152945272894027,5.569297648817929
weibull,1.0188,14.3813,2944.473328468747,5892.946656937494,1.2152946406491811,5.569303244873419
weibull,0.654,10.6286,2944.4733284693493,5892.946656938699,1.2152950769003676,5.569297836326111
weibull,0.9073,9.936,2944.473328469822,5892.946656939644,1.2152944469010232,5.569297904363832
weibull,1.3837,11.1925,2944.473328469546,5892.946656939092,1.215294409105984,5.569299431863677
weibull,2.2463,14.3155,2944.4733284698427,5892.9466569396855,1.215294510530797,5.569297518798913
weibull,1.0638,1.3,2944.473328471295,5892.94665694259,1.2152938270290383,5.569297818607798
weibull,1.5718,2.5808,2944.4733284697413,5892.946656939483,1.2152944886201515,5.569298078799931
weibull,0.707,7.4258,2944.4733284697904,5892.946656939581,1.2152944539407173,5.569298033490139
weibull,1.6048,5.5422,2944.473328469696,5892.946656939392,1.2152944837233712,5.569298288920185
weibull,0.5431,0.7738,2944.4733284693543,5892.946656938709,1.215294543300354,5.569299227637477
weibull,0.862,0.8999,2944.4733284680888,5892.9466569361775,1.2152952025064274,5.569303617241766
weibull,1.157,10.6236,2944.473328469066,5892.946656938132,1.2152944911678503,5.569302097753622
weibull,2.6668,3.0136,17976931348623157e292,Inf,2.6668,3.0136
weibull,1.62,14.3578,2944.473328469585,5892.94665693917,1.2152945052694797,5.569298486609398
weibull,1.2867,11.8424,2944.473328467977,5892.946656935954,1.21529547363759,5.569305488331973
weibull,0.4253,13.8112,2944.473328473217,5892.946656946434,1.2152939736451442,5.569291811335127
weibull,0.0468,3.8041,2944.4733284694644,5892.946656938929,1.2152945292091475,5.5692988576732345
weibull,1.9079,9.095,2944.473328469604,5892.946656939208,1.2152945458667888,5.569298204565344
weibull,1.7679,9.5798,2944.473328469398,5892.946656938796,1.2152948168726474,5.569298033091923
weibull,0.9015,3.435,2944.473328468407,5892.946656936814,1.2152949862031603,5.569301761151526
weibull,0.6788,7.7183,2944.4733284696504,5892.946656939301,1.215294590845296,5.569297900997878
weibull,2.5019,14.0293,2944.473328469487,5892.946656938974,1.2152945458131237,5.569298667580967
weibull,2.0939,0.6432,17976931348623157e292,Inf,2.0939,0.6432
weibull,1.3947,4.3167,2944.47332846951,5892.94665693902,1.215294544857286,5.569298602846988
weibull,1.5249,8.052,2944.4733284691665,5892.946656938333,1.2152946130014073,5.569299608882432
weibull,2.5714,8.2309,17976931348623157e292,Inf,2.5714,8.2309
weibull,0.8513,0.9994,2944.4733284695026,5892.946656939005,1.2152944532717966,5.569299221703357
weibull,1.78,13.7462,2944.4733284691365,5892.946656938273,1.2152954620712997,5.569298729510652
weibull,0.5091,1.0749,2944.4733284697,5892.9466569394,1.2152945118705645,5.569297969552726
weibull,2.522,1.1923,17976931348623157e292,Inf,2.522,1.1923
weibull,0.882,9.8727,2944.4733284696827,5892.946656939365,1.2152945062558387,5.569298140744905
weibull,1.0681,1.0072,2944.4733284680833,5892.946656936167,1.2152952546919995,5.569303281503223
weibull,1.9064,7.5527,2944.4733284694703,5892.946656938941,1.2152945538487285,5.569298632719206
weibull,1.794,9.9473,2944.4733284696363,5892.9466569392725,1.2152945221267424,5.569298149534948
weibull,2.0042,12.2853,2944.4733284696804,5892.946656939361,1.2152945205815249,5.569298078487184
weibull,2.4441,5.5153,17976931348623157e292,Inf,2.4441,5.5153
weibull,0.2253,5.503,2944.473328469426,5892.946656938852,1.2152945244768019,5.569298985539169
weibull,1.1092,5.3634,2944.473328468816,5892.946656937632,1.2152952605578904,5.569299447635367
weibull,0.7913,3.6488,2944.473328469447,5892.946656938894,1.21529436783228,5.569300558230406
weibull,1.6723,6.4006,2944.4733284710032,5892.9466569420065,1.2152948662963237,5.569294127182015
weibull,0.8983,12.9821,2944.4733284700374,5892.946656940075,1.2152943185782776,5.569298022152274
weibull,1.7404,11.9289,2944.4733284695053,5892.946656939011,1.215294537590375,5.5692985541616045
weibull,0.2908,7.4319,2944.4733284694908,5892.9466569389815,1.2152945284987726,5.569298773504271
weibull,0.1065,12.8057,2944.4733284695767,5892.946656939153,1.2152945228887446,5.569298457497153
weibull,0.2745,3.7797,2944.473328468914,5892.946656937828,1.2152947240934389,5.569300141845229
weibull,1.4227,8.281,2944.473328469091,5892.946656938182,1.2152949869513523,5.56929861026936
weibull,1.6276,4.9783,2944.4733284698946,5892.946656939789,1.2152944172669955,5.569297877367759
weibull,0.73,11.4624,2944.4733284694166,5892.946656938833,1.2152946984569761,5.569298149566288
weibull,0.8807,11.1393,2944.473328469531,5892.946656939062,1.2152945408829767,5.569298460293812
weibull,0.5083,11.2322,2944.473328470369,5892.946656940738,1.215294046083346,5.569299550115589
weibull,0.872,6.1644,2944.473328469568,5892.946656939136,1.2152945361867802,5.569298366595693
weibull,2.6721,10.2379,2944.4733284687004,5892.946656937401,1.2152948365383947,5.569300607618432
weibull,2.5621,7.9395,17976931348623157e292,Inf,2.5621,7.939500000000001
weibull,2.5949,9.0695,17976931348623157e292,Inf,2.5949,9.0695
weibull,1.565,14.2783,2944.473328469572,5892.946656939144,1.2152945277916,5.569298502693432
weibull,0.9125,7.9927,2944.4733284695913,5892.9466569391825,1.215294513164953,5.569298486876989
weibull,0.8675,2.0449,2944.4733284694285,5892.946656938857,1.2152945331461993,5.569298915298841
weibull,1.8483,5.9358,2944.4733284699114,5892.946656939823,1.2152945735856207,5.569297117927171
weibull,0.6794,4.0629,2944.4733284696517,5892.9466569393035,1.2152948157559664,5.569297192988197
weibull,1.97,11.7259,2944.4733284695694,5892.946656939139,1.215294502511587,5.569298529787141
weibull,0.7255,3.4833,2944.473328469226,5892.946656938452,1.2152944032122766,5.569302618821216
weibull,0.8422,11.006,2944.4733284708686,5892.946656941737,1.2152943440938784,5.569295369976928
weibull,2.1032,8.2482,2944.473328470382,5892.946656940764,1.2152942485008085,5.569297201734838
weibull,1.6937,12.3529,2944.4733284694094,5892.946656938819,1.2152948388160325,5.569297928360686
weibull,2.6016,6.3631,17976931348623157e292,Inf,2.6016,6.363100000000001
weibull,1.6957,5.5414,2944.473328469976,5892.946656939952,1.2152943911137923,5.5692977527626555
weibull,1.0425,6.5997,2944.473328469438,5892.946656938876,1.2152945839293783,5.569298598287519
weibull,1.0264,8.0911,2944.4733284703693,5892.946656940739,1.2152946145666579,5.569295758827286
weibull,1.7291,4.231,2944.4733284699414,5892.946656939883,1.2152944309821136,5.569297601201187
weibull,2.1221,13.1946,2944.473328468996,5892.946656937992,1.215294742568237,5.569299713252388
weibull,1.0016,0.8003,2944.47332846801,5892.94665693602,1.2152954694180718,5.569304136977546
weibull,1.0368,4.2531,2944.4733284696827,5892.946656939365,1.2152946156521873,5.569297730364017
weibull,1.2732,11.325,2944.473328470093,5892.946656940186,1.2152943808947227,5.569297440220579
weibull,2.3634,14.0807,2944.4733284687663,5892.946656937533,1.215295243886431,5.569299544036966
weibull,0.7551,0.4071,2944.4733284701497,5892.946656940299,1.215294510926491,5.569296618794598
weibull,0.5781,8.7614,2944.4733284702443,5892.9466569404885,1.2152950362066406,5.569295667518917
weibull,2.0525,12.8717,2944.47332847035,5892.9466569407,1.2152940937873917,5.5692989010155465
weibull,1.8033,7.6301,2944.473328470772,5892.946656941544,1.215294611642194,5.5692949019239455
weibull,1.4853,2.1108,2944.4733284696395,5892.946656939279,1.2152944971901225,5.569298227676654
weibull,0.7401,13.9587,2944.4733284693434,5892.946656938687,1.2152944907206797,5.569299631514145
weibull,2.4327,0.8395,17976931348623157e292,Inf,2.4327,0.8395
weibull,1.758,12.7496,2944.473328469574,5892.946656939148,1.2152945091635459,5.56929851484699
weibull,1.4483,4.684,2944.473328469463,5892.946656938926,1.215294570770944,5.569298760802993
weibull,0.079,10.0223,2944.4733284716676,5892.946656943335,1.2152941360132474,5.569294306656382
weibull,2.3226,6.2225,17976931348623157e292,Inf,2.3226,6.222499999999999
weibull,1.3673,7.9942,2944.473328468037,5892.946656936074,1.215295255373247,5.56930404509156
weibull,1.1101,3.1435,2944.4733284696536,5892.946656939307,1.2152944997939699,5.569298241008507
weibull,1.7209,6.6368,2944.4733284701697,5892.946656940339,1.2152946429368616,5.569296177835203
weibull,1.9186,3.9089,2944.4733284695344,5892.946656939069,1.215294549067063,5.569298520628484
weibull,2.0255,2.8741,17976931348623157e292,Inf,2.0255,2.8741
weibull,2.033,13.6409,2944.473328469167,5892.946656938334,1.215294684177256,5.5692991678486505
weibull,1.9848,9.3784,2944.4733284695844,5892.946656939169,1.2152945261465045,5.5692984120940805
weibull,0.0046,12.5895,2944.4733284696704,5892.946656939341,1.2152944944868747,5.569298214656
weibull,1.5792,10.0565,2944.473328470245,5892.94665694049,1.2152944051064631,5.569296833690927
weibull,0.6001,1.7088,2944.473328469576,5892.946656939152,1.2152945149075773,5.56929852096364
weibull,2.3249,11.517,2944.473328469521,5892.946656939042,1.2152945830996191,5.56929839300856
weibull,1.5304,10.9188,2944.473328469635,5892.94665693927,1.2152947028457435,5.569297541575236
weibull,0.1455,1.7504,2944.473328469903,5892.946656939806,1.2152942607262989,5.569299158401422
weibull,1.6377,8.9242,2944.4733284690706,5892.946656938141,1.2152945529436505,5.569300673774115
weibull,2.1582,13.8732,2944.473328469726,5892.946656939452,1.2152946785678,5.5692972704819
weibull,0.0996,1.5005,2944.4733284708473,5892.9466569416945,1.2152948202491787,5.56929447109771
weibull,0.2793,3.2768,2944.473328471404,5892.946656942808,1.2152938305575836,5.56929732262667
weibull,2.0715,6.7218,2944.473328471066,5892.946656942132,1.2152942413211016,5.569295250238517
weibull,0.4383,12.8051,2944.4733284694644,5892.946656938929,1.2152945529018304,5.569298764520275
weibull,0.3313,1.3541,2944.4733284694794,5892.946656938959,1.2152945435432654,5.569298716708154
weibull,1.7969,14.7927,2944.4733284691015,5892.946656938203,1.21529498200141,5.569298670042331
weibull,0.6436,9.5863,2944.4733284705094,5892.946656941019,1.2152940795230467,5.569298196891557
weibull,1.7162,4.8872,2944.4733284703243,5892.946656940649,1.2152942613075608,5.569297334966461
weibull,1.3367,10.0294,2944.4733284693284,5892.946656938657,1.2152945980097052,5.569299057203498
weibull,1.3564,4.3093,2944.4733284679987,5892.9466569359975,1.215295495141311,5.569304442130165
weibull,1.9524,10.2313,2944.4733284700906,5892.946656940181,1.2152943486255277,5.569297574285403
weibull,1.6793,10.825,2944.473328469308,5892.946656938616,1.215295216026735,5.569298011443597
weibull,2.6025,1.1665,17976931348623157e292,Inf,2.6025,1.1665
weibull,2.1084,0.8045,17976931348623157e292,Inf,2.1084,0.8045
weibull,2.295,4.7486,17976931348623157e292,Inf,2.295,4.7486
weibull,2.1325,6.727,2944.473328469676,5892.946656939352,1.215294515997143,5.569298133246588
weibull,0.0306,13.2945,2944.473328469393,5892.946656938786,1.2152945755372826,5.569298900901701
weibull,2.3314,9.5364,2944.4733284697872,5892.9466569395745,1.2152946172545969,5.569297349931656
weibull,0.0902,0.4426,2944.4733284695235,5892.946656939047,1.215294523292141,5.569298596594911
weibull,0.8945,12.0608,2944.473328469619,5892.946656939238,1.2152944977675484,5.569298419718002
weibull,1.6793,8.6405,2944.473328469645,5892.94665693929,1.2152944766949558,5.569298533595102
weibull,1.8015,5.5025,2944.4733284695617,5892.946656939123,1.2152945565487547,5.569298234852562
weibull,0.2345,8.0497,2944.47332846956,5892.94665693912,1.2152945128918615,5.5692984957988285
weibull,1.4348,4.1837,2944.473328467952,5892.946656935904,1.2152954789110164,5.569305493233751
weibull,2.6044,14.9524,2944.4733284701383,5892.946656940277,1.2152943885434495,5.569297271272525
weibull,0.7313,13.1454,2944.4733284683834,5892.946656936767,1.2152954359010286,5.569301435918097
weibull,1.7112,1.2596,17976931348623157e292,Inf,1.7112,1.2596
weibull,1.4351,3.4417,2944.4733284694366,5892.946656938873,1.2152945614684991,5.569298768877433
weibull,0.7409,3.5517,2944.4733284695844,5892.946656939169,1.2152946221178456,5.569297926626271
weibull,2.42,6.4448,17976931348623157e292,Inf,2.42,6.4448
weibull,0.0937,12.3028,2944.4733284681524,5892.946656936305,1.2152958647220806,5.569305108130169
weibull,0.2954,11.189,2944.473328470323,5892.946656940646,1.215294128561191,5.56929856419229
weibull,0.3179,1.962,2944.4733284694194,5892.946656938839,1.2152945027410886,5.569299195201522
weibull,2.3664,7.0531,17976931348623157e292,Inf,2.3664,7.0531
weibull,0.8351,13.1637,2944.473328469583,5892.946656939166,1.2152944586424221,5.569298924078187
weibull,2.0593,0.2397,17976931348623157e292,Inf,2.0593,0.2397
weibull,0.9112,14.3972,2944.4733284695144,5892.946656939029,1.215294539561241,5.569298530087021
weibull,2.5959,1.8322,17976931348623157e292,Inf,2.5959,1.8322
weibull,1.9394,3.1624,17976931348623157e292,Inf,1.9394,3.1624
weibull,1.7679,2.1925,17976931348623157e292,Inf,1.7679,2.1925
weibull,0.75,6.2918,2944.473328469553,5892.946656939106,1.2152945305491658,5.569298491385753
weibull,1.3303,7.1992,2944.473328469672,5892.946656939344,1.215294490292754,5.569298258010174
weibull,2.4291,11.5739,2944.473328469703,5892.946656939406,1.215294594474739,5.569297681275378
weibull,1.3428,5.3337,2944.473328469618,5892.946656939236,1.215294460398326,5.5692986244532445
weibull,2.1407,5.3718,2944.473328468944,5892.946656937888,1.2152946497884487,5.569300545638127
weibull,1.343,3.5648,2944.473328468654,5892.946656937308,1.2152950851629931,5.569300076066175
weibull,2.6252,8.8712,17976931348623157e292,Inf,2.6252,8.8712
weibull,1.7963,6.2427,2944.4733284701847,5892.946656940369,1.2152942936548166,5.569297614205628
weibull,1.5239,1.8346,2944.473328469724,5892.946656939448,1.2152945253494287,5.569297889070819
weibull,2.0077,10.5986,2944.473328469786,5892.946656939572,1.2152944642348378,5.569297973593769
weibull,1.6003,11.2568,2944.47332846915,5892.9466569383,1.2152954569953538,5.569298792265742
weibull,0.7839,5.0336,2944.47332846807,5892.94665693614,1.2152956380515638,5.569303888432765
weibull,1.6193,9.0462,2944.473328469528,5892.946656939056,1.215294661550487,5.569298064706029
weibull,2.6997,13.5092,2944.473328472032,5892.946656944064,1.2152941830849566,5.569293363011258
weibull,0.3469,12.5556,2944.4733284697336,5892.946656939467,1.2152945057200624,5.569297960098289
weibull,2.3737,7.6031,2944.4733284702816,5892.946656940563,1.2152943708423591,5.569296918871255
weibull,1.247,9.7304,2944.473328469535,5892.94665693907,1.2152945349495607,5.569298522735272
weibull,2.433,13.9403,2944.47332846962,5892.94665693924,1.2152945118495397,5.569298333867107
weibull,0.5365,6.6572,2944.4733284695167,5892.946656939033,1.215294498480806,5.569298762477288
weibull,1.0348,11.3895,2944.4733284687745,5892.946656937549,1.2152946641400666,5.569301730597001
weibull,2.3136,6.7228,2944.473328469655,5892.94665693931,1.21529455075168,5.569298049328487
weibull,1.3586,12.5854,2944.473328468855,5892.94665693771,1.2152952269589745,5.569299309407838
weibull,0.3657,7.8336,2944.473328469801,5892.946656939602,1.2152942388494055,5.569300224722639
weibull,2.2455,11.2668,2944.4733284706335,5892.946656941267,1.2152952923621811,5.569295086640721
weibull,0.1647,8.9879,2944.473328474182,5892.946656948364,1.2152935092262087,5.569292253036238
weibull,1.5991,10.6339,2944.4733284697772,5892.9466569395545,1.2152943995082197,5.569298492190458
weibull,0.7018,11.006,2944.4733284704093,5892.946656940819,1.2152942444543893,5.569297215765213
weibull,0.6855,0.6363,2944.4733284698627,5892.9466569397255,1.2152951580214664,5.569296550950879
weibull,2.5617,3.6202,17976931348623157e292,Inf,2.5617,3.6202
weibull,0.4766,4.9514,2944.473328469572,5892.946656939144,1.2152945299132631,5.5692984158273235
weibull,1.167,11.7567,2944.473328469458,5892.946656938916,1.215294533132037,5.569299023080724
weibull,2.2954,1.6693,17976931348623157e292,Inf,2.2954,1.6693
weibull,1.2885,10.0711,2944.4733284692857,5892.946656938571,1.215294596636003,5.569299235596945
weibull,1.2077,1.3749,2944.4733284695362,5892.9466569390725,1.2152945374847421,5.569298507906974
weibull,1.595,1.8209,17976931348623157e292,Inf,1.595,1.8209
weibull,0.7921,2.6766,2944.4733284701306,5892.946656940261,1.2152940603266258,5.569302564617295
weibull,2.6621,8.307,17976931348623157e292,Inf,2.6621,8.307
weibull,1.7179,5.9975,2944.473328469864,5892.946656939728,1.2152944712672713,5.569297707039804
weibull,2.4683,1.7504,17976931348623157e292,Inf,2.4683,1.7504
weibull,2.6127,0.6623,17976931348623157e292,Inf,2.6127,0.6623
weibull,2.4772,13.1189,2944.4733284701338,5892.9466569402675,1.2152944585391496,5.5692968752564385
weibull,1.4512,11.6852,2944.473328469563,5892.946656939126,1.2152945274000402,5.569298390449197
weibull,2.2314,14.623,2944.473328469556,5892.946656939112,1.2152945386289031,5.5692983977650625
weibull,1.6245,8.7405,2944.473328470009,5892.946656940018,1.215294626486712,5.569296712285793
weibull,2.3269,5.1429,17976931348623157e292,Inf,2.3269,5.1429
weibull,2.679,13.6191,2944.473328469612,5892.946656939224,1.2152945073202936,5.569298382276586
weibull,1.3072,6.5782,2944.4733284695594,5892.946656939119,1.2152945253370755,5.569298506285442
weibull,1.2527,3.8741,2944.473328469631,5892.946656939262,1.2152945098903858,5.569298294490402
weibull,2.428,9.6643,2944.4733284695867,5892.946656939173,1.2152945173921863,5.569298483673839
weibull,1.8989,3.429,17976931348623157e292,Inf,1.8989,3.429
weibull,1.7349,13.4643,2944.473328469511,5892.946656939022,1.21529453980071,5.569298586999895
weibull,1.1987,14.3623,2944.473328468025,5892.94665693605,1.215295293360299,5.569305935046913
weibull,2.6983,6.9219,17976931348623157e292,Inf,2.6983,6.9219
weibull,1.4744,14.7156,2944.473328469526,5892.946656939052,1.2152945365894787,5.569298502500442
weibull,0.033,4.4248,2944.4733284694435,5892.946656938887,1.2152945730820193,5.5692987242087915
weibull,2.418,3.6263,17976931348623157e292,Inf,2.418,3.6263
weibull,2.5245,2.705,17976931348623157e292,Inf,2.5245,2.705
weibull,1.2366,6.455,2944.4733284690037,5892.946656938007,1.2152947830374365,5.569299540323671
weibull,2.4368,2.1554,17976931348623157e292,Inf,2.4368,2.1554
weibull,0.7223,14.1127,2944.473328469241,5892.946656938482,1.2152945769271561,5.56929960754974
weibull,0.3187,5.1623,2944.4733284688746,5892.946656937749,1.2152948331510862,5.569299824648752
weibull,1.7171,10.8957,2944.473328469627,5892.946656939254,1.215294521660693,5.569298320174542
weibull,0.11,3.4477,2944.473328471256,5892.946656942512,1.2152940268295898,5.5692960352868255
weibull,0.1014,3.5658,2944.473328470286,5892.946656940572,1.2152941444980583,5.56929855566015
weibull,0.1374,0.2464,2944.4733284691642,5892.9466569383285,1.2152946568978857,5.5692993551078835
weibull,2.1629,5.7193,2944.4733284698204,5892.946656939641,1.2152946021281987,5.569297266505784
weibull,1.935,8.0221,2944.473328469477,5892.946656938954,1.215294572103853,5.569298588578742
weibull,2.1618,2.4925,17976931348623157e292,Inf,2.1618,2.4925
weibull,0.8302,10.0152,2944.4733284687863,5892.946656937573,1.2152945980907928,5.569303250063263
weibull,1.4494,12.5834,2944.4733284696504,5892.946656939301,1.215294471298918,5.56929837313035
weibull,2.5186,13.1492,2944.4733284696676,5892.946656939335,1.2152944989152121,5.569298262256071
weibull,2.0161,4.9197,2944.4733284696877,5892.946656939375,1.2152944908377004,5.569298170537641
weibull,2.0073,8.8584,2944.473328469619,5892.946656939238,1.2152945257214842,5.569298306773786
weibull,2.1025,9.0822,2944.4733284702097,5892.946656940419,1.2152943989373008,5.569296951217416
weibull,2.3652,0.3375,17976931348623157e292,Inf,2.3652,0.3375
weibull,2.441,1.9534,17976931348623157e292,Inf,2.441,1.9534
weibull,0.8434,8.748,2944.473328469482,5892.946656938964,1.2152943670328502,5.569300247954472
weibull,1.19,9.1276,2944.473328469138,5892.946656938276,1.2152946437932102,5.569299587519516
weibull,1.1075,13.1435,2944.473328469599,5892.946656939198,1.2152946086272287,5.569297943794849
weibull,1.5882,0.6987,17976931348623157e292,Inf,1.5882,0.6987
weibull,2.0446,3.3734,17976931348623157e292,Inf,2.0446,3.3734
weibull,0.2755,8.0543,2944.4733284681797,5892.946656936359,1.2152950656255757,5.569303394518074
weibull,2.5808,9.3738,2944.4733284703134,5892.946656940627,1.2152941582056207,5.569298195740209
weibull,1.3478,3.2377,2944.4733284706404,5892.946656941281,1.215294294548161,5.5692961724151555
weibull,1.3468,10.6773,2944.473328469858,5892.946656939716,1.2152946058601577,5.569297143649762
weibull,2.0765,6.4685,2944.4733284711597,5892.946656942319,1.2152945512541413,5.569294143324105
