model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,2.5183 _ 1.8197,6.1729 _ 5.1819,2700.1957594448063,5414.391518889613,2.053856241042282,4.707531447247578,1.0546970821666324,14.445975918403853
weibull,0.035 _ 0.5541,12.8868 _ 3.967,2700.1957940162315,5414.391588032463,1.0546947709374062,14.446002765674407,2.0538511237317687,4.707536945382743
weibull,1.9905 _ 0.3916,4.8322 _ 9.6641,2700.19576085744,5414.39152171488,2.05385985202169,4.707530099229589,1.054708900196502,14.446104414980198
weibull,1.7793 _ 2.5808,11.4559 _ 3.8071,2700.1957597122446,5414.391519424489,1.0546951501714805,14.446019724330785,2.053855638018654,4.707532445000043
weibull,2.2576 _ 2.2139,14.7666 _ 13.0459,2700.1957614976814,5414.391522995363,1.0546937935511047,14.446074572279368,2.053854576612346,4.70753183615601
weibull,0.2895 _ 1.42,12.701 _ 10.6444,2700.1957633586026,5414.391526717205,1.0547047013586646,14.445995161090893,2.0538572000217137,4.707528928839596
weibull,2.1868 _ 2.164,0.7645 _ 8.3074,2944.4733385060417,5902.9466770120835,1.2152949581915349,5.569297557630831,1.2773510049272543e-69,141302537683.1719
weibull,2.2287 _ 0.0685,9.9526 _ 10.3276,2700.19576249067,5414.39152498134,2.053858154556098,4.707530651820284,1.0547025291524588,14.446006254650841
weibull,1.7559 _ 1.5225,0.386 _ 4.1465,2944.4733287297627,5902.946657459525,0.006090614721075562,410.73132276386,1.215293786857987,5.569294470935362
weibull,2.0414 _ 1.9306,12.0855 _ 13.457,2700.195759758896,5414.391519517792,2.053854888268914,4.707534163841009,1.0546988493468108,14.44600437544152
weibull,2.5358 _ 0.4029,11.4153 _ 4.0578,2700.195764352998,5414.391528705996,1.0546972813263855,14.445982364572233,2.0538554741738984,4.707533020429983
weibull,0.6151 _ 0.0619,7.2894 _ 2.0363,2700.1957594641262,5414.3915189282525,2.053855207688152,4.707533797472773,1.0547070165414367,14.446108519406993
weibull,0.4164 _ 1.6087,4.3984 _ 10.8346,2700.195759981612,5414.391519963224,2.053861274689422,4.707525882813179,1.054699988261725,14.445898546254766
weibull,2.5826 _ 1.6888,10.0134 _ 5.3734,2700.195763232838,5414.391526465676,2.0538537780642696,4.707536063859263,1.054696561013315,14.445985743337326
weibull,0.477 _ 2.0509,9.2573 _ 12.6195,2700.195760822676,5414.391521645352,2.0538556346567973,4.707531861026944,1.0546950585258392,14.446031529657308
weibull,0.614 _ 1.9831,4.041 _ 6.9806,2700.195759822315,5414.39151964463,1.0546953637044432,14.44593999461222,2.0538553792205194,4.707534576330428
weibull,0.8917 _ 1.0795,10.9892 _ 9.2008,2700.195760177342,5414.391520354684,1.0546949493524418,14.44592183782474,2.0538557164370377,4.707532831216026
weibull,1.3077 _ 2.4357,3.6284 _ 6.1609,2700.1957596050574,5414.391519210115,1.0546961206655598,14.445932738430889,2.0538527828176596,4.707529470138276
weibull,0.6665 _ 2.6163,8.4534 _ 9.0479,2700.195764775448,5414.391529550896,1.054701818430216,14.445979496799971,2.0538585295857295,4.707533215360446
weibull,0.2395 _ 1.7668,4.4995 _ 8.7921,2700.195760487012,5414.391520974024,1.0546988810050895,14.446154588990304,2.0538484557575902,4.707537532287916
weibull,0.955 _ 1.0834,13.9411 _ 1.1978,2700.195765313073,5414.391530626146,2.053853446759288,4.707533665479807,1.0546987467549487,14.446053421543114
weibull,1.6756 _ 1.1865,10.5359 _ 6.4354,2700.1957605631756,5414.391521126351,2.053850476003392,4.707535472275048,1.0547057886001163,14.446227053619781
weibull,1.4025 _ 0.9799,3.9317 _ 12.6523,2700.195836395053,5414.391672790106,2.0538555572558606,4.707531246145114,1.0546923870672613,14.44581882597622
weibull,0.8052 _ 2.5701,13.8059 _ 11.8261,2700.1957604518934,5414.391520903787,1.0546869849119953,14.445964483048904,2.0538550942851974,4.707539571034377
weibull,1.4942 _ 1.8383,2.1947 _ 4.5091,2700.19576319907,5414.39152639814,1.0547026046692771,14.445994501118623,2.0538586077778778,4.707529768910055
weibull,2.4466 _ 1.1485,11.2672 _ 3.9157,2700.1957915210937,5414.391583042187,2.053870749019395,4.707514590560666,1.054698174644416,14.445374790882981
weibull,2.6617 _ 2.2591,5.4772 _ 6.9105,2700.195760737998,5414.391521475996,2.053856581518434,4.707533548095984,1.0546943720657926,14.445967377733036
weibull,1.196 _ 2.6619,5.4276 _ 6.9277,2700.195759892489,5414.391519784978,1.0547003147659983,14.446215793141212,2.0538538660557895,4.70753886580109
weibull,2.0496 _ 0.4369,13.5607 _ 1.9045,2700.1957597150295,5414.391519430059,1.0546941870129452,14.445992439165162,2.053855911594562,4.707532532116991
weibull,1.3468 _ 1.7284,14.4574 _ 6.9685,2700.195762897863,5414.391525795726,1.0546973741006045,14.44601301461577,2.0538537871865326,4.707531731881125
weibull,0.0446 _ 2.0459,9.0414 _ 11.8103,2700.195792006968,5414.391584013936,1.0546940598175156,14.446005239690034,2.053853184278443,4.7075342097941055
weibull,0.6854 _ 2.3374,11.6202 _ 8.6512,2700.1957639831835,5414.391527966367,2.0538538438752494,4.707535091056336,1.0546941684546893,14.445938282145905
weibull,0.8271 _ 0.1008,1.1329 _ 5.0534,2700.1957599690622,5414.3915199381245,1.054701351383462,14.445884992846247,2.0538593548015425,4.707527985501717
weibull,0.7299 _ 2.2341,7.3853 _ 4.4886,2700.195759726491,5414.391519452982,1.0546973271846636,14.445992771789982,2.0538572211636765,4.7075319943452385
weibull,1.405 _ 0.7345,11.6779 _ 4.8823,2700.1957598100066,5414.391519620013,1.0546971944400974,14.445983243979052,2.0538560050713066,4.707532134232897
weibull,1.836 _ 2.2984,3.3523 _ 10.9138,2700.1957595236736,5414.391519047347,2.0538583723728867,4.70753299450526,1.0546964886556558,14.445960244315932
weibull,1.3929 _ 2.6432,12.6318 _ 3.6628,2700.195763600154,5414.391527200308,1.054696584285143,14.445702101220522,2.053861770098348,4.707525674165977
weibull,0.5254 _ 1.2144,1.5349 _ 9.067,2700.195759792292,5414.391519584584,1.0546940371629716,14.44595765069014,2.0538556121499263,4.707531707266245
weibull,1.5744 _ 2.6291,3.5499 _ 11.6157,2700.19575976065,5414.3915195213,1.0546972279489306,14.445977146350119,2.05385647568049,4.707531422465096
weibull,0.3623 _ 0.7909,4.8455 _ 9.7269,2700.1957595244903,5414.391519048981,1.0546994049722733,14.445960352089605,2.053857345480977,4.707531174505577
weibull,0.3342 _ 2.0934,4.6079 _ 3.1697,2700.1957594984756,5414.391518996951,2.05385968152379,4.707530552291384,1.0546983271040022,14.445986937726834
weibull,0.4043 _ 0.1342,8.4221 _ 2.4187,2700.1957992169755,5414.391598433951,2.053851588097682,4.7075365398454085,1.0546993833506204,14.44605430653026
weibull,1.1852 _ 1.8722,11.7799 _ 0.8243,2700.1957651652046,5414.391530330409,1.0547016154611262,14.445779219456432,2.0538604053899965,4.707525562967841
weibull,2.0021 _ 2.6785,2.0931 _ 10.4502,2700.195759440306,5414.391518880612,2.053858556785528,4.707533141012708,1.0546971726920509,14.445997979347721
weibull,2.6434 _ 0.8238,7.5867 _ 9.8535,2700.1958305082894,5414.391661016579,2.0538502511024386,4.7075376193129905,1.054709792557731,14.446281604467645
weibull,0.2896 _ 1.5429,2.2157 _ 10.1642,2700.1957598767513,5414.3915197535025,1.0546958236710142,14.445947573715008,2.0538553498187273,4.707530416723545
weibull,1.7934 _ 2.2108,12.1988 _ 2.598,2700.19576530065,5414.3915306013,1.0546979845749047,14.44601381089453,2.053856410583547,4.70753235372367
weibull,0.4121 _ 1.3482,7.7885 _ 8.6042,2700.195760029583,5414.391520059166,1.0546870646072397,14.445944970900179,2.0538531182742554,4.707539128813319
weibull,1.9912 _ 0.9101,9.0887 _ 0.3751,2700.195760869881,5414.391521739762,2.0538596206398423,4.70753101658629,1.054693785576166,14.44580009771373
weibull,1.9473 _ 1.3427,8.8215 _ 14.3417,2700.1957646285887,5414.391529257177,2.053855201357889,4.707530602497138,1.054698482261977,14.446017116167065
weibull,1.1954 _ 1.7897,13.4729 _ 4.5808,2700.1957596349453,5414.3915192698905,1.054696930651738,14.445961534519576,2.0538559314862903,4.707532275839815
weibull,1.4069 _ 0.8817,3.9511 _ 9.5801,2700.19575965729,5414.39151931458,2.053857172709004,4.707529295701427,1.0546965114985603,14.445947526524806
weibull,2.165 _ 1.5248,6.3721 _ 14.1865,2700.1957625852388,5414.3915251704775,2.0538539810194933,4.707534471772992,1.054694510696242,14.446037265611839
weibull,0.7994 _ 0.3965,2.6277 _ 12.3121,2700.1957623880817,5414.391524776163,2.053853287934538,4.7075311866578256,1.0546957163523394,14.445986234512008
weibull,0.8256 _ 1.0623,0.7644 _ 2.692,2700.1957615385195,5414.391523077039,1.054698044910722,14.445990575950109,2.0538553723828645,4.707531589863724
weibull,2.0422 _ 2.1136,1.0617 _ 4.6447,17976931348623157e292,Inf,2.0422,1.0617,2.1136,4.6447
weibull,0.2197 _ 0.6115,7.0226 _ 1.1215,2700.1957594837613,5414.391518967523,2.0538557415626224,4.707532506225043,1.0546968202626472,14.445972911055257
weibull,1.4416 _ 0.6027,10.4505 _ 12.2005,2700.1957636689544,5414.391527337909,2.053858989014998,4.707528281299657,1.0546981140022171,14.44590476132954
weibull,0.6546 _ 1.7646,0.4304 _ 13.3794,2700.1957608960684,5414.391521792137,1.0546977730883462,14.446002930290812,2.0538559473641,4.707533211369448
weibull,0.1308 _ 1.4287,14.7687 _ 8.1649,2700.195761396187,5414.391522792374,1.0547023689036397,14.446293139677064,2.053853257285628,4.707535423705813
weibull,1.1122 _ 0.1901,8.2053 _ 5.8359,2700.1957616612294,5414.391523322459,2.053851115408845,4.707536678358489,1.0547061611007256,14.44611941285354
weibull,1.3062 _ 1.6894,7.3174 _ 11.6916,2700.195759704547,5414.391519409094,2.0538561512109994,4.70753184298115,1.054697043723052,14.445972389102002
weibull,0.2239 _ 0.4059,3.1664 _ 2.514,2700.195763494431,5414.391526988862,1.0546962948974632,14.445915844948356,2.053857872148182,4.707529350907599
weibull,2.3302 _ 2.3814,2.6318 _ 0.6345,17976931348623157e292,Inf,2.3302,2.6318,2.3814,0.6345
weibull,2.0491 _ 0.3652,10.8226 _ 1.2757,2700.195759727568,5414.391519455136,2.05385772556844,4.707531277444671,1.054696843416088,14.44597258030467
weibull,0.266 _ 1.286,1.025 _ 12.0323,2700.1957622254577,5414.391524450915,1.0546986448159752,14.44586546775463,2.0538561350455775,4.707527385625562
weibull,1.1239 _ 0.2662,10.3275 _ 5.3754,2700.1957629236067,5414.391525847213,2.053859255467357,4.707528277537909,1.054692169870253,14.445861042171778
weibull,2.3028 _ 0.0086,4.1324 _ 14.6861,2700.1957604195713,5414.391520839143,2.053855845082533,4.707529473956187,1.0546958020805006,14.44588787189954
weibull,0.815 _ 1.3559,1.2527 _ 8.2126,2700.195759954971,5414.391519909942,2.053857716029343,4.7075299382899525,1.054696979123735,14.446038975851495
weibull,1.7839 _ 0.3778,4.5108 _ 3.3162,2700.1957643576557,5414.391528715311,2.053852253101061,4.707531432022727,1.0546977049226716,14.445926979281634
weibull,0.8975 _ 1.973,1.5477 _ 1.5109,2700.1958208553783,5414.391641710757,1.0547013136543388,14.445916427995844,2.053860792265231,4.707527789591813
weibull,2.234 _ 1.6144,5.0242 _ 2.9751,2700.195769302697,5414.391538605394,2.0538613493349183,4.707529401349922,1.0546954642009152,14.445916399302812
weibull,1.3657 _ 0.0575,0.9337 _ 12.3753,2700.195759974291,5414.391519948582,1.0546953273172697,14.445990321040405,2.0538550523112598,4.707534056506773
weibull,1.6349 _ 0.1928,4.2398 _ 2.9031,2700.195763617352,5414.391527234704,2.0538533801259264,4.70753280670824,1.0546982465020807,14.445968050069682
weibull,1.5041 _ 2.0955,7.9571 _ 12.1676,2700.1957609900264,5414.391521980053,1.0546997032859617,14.44592938927755,2.0538592756898417,4.707528648404018
weibull,2.4382 _ 0.9446,8.3854 _ 6.1503,2700.195760221443,5414.391520442886,2.0538523155099973,4.707534532708804,1.054704369644448,14.446066730923041
weibull,1.1267 _ 1.0639,4.6651 _ 2.0309,2700.195761473145,5414.39152294629,1.0547004508852373,14.446064998809693,2.0538547977945694,4.707534204908979
weibull,2.0287 _ 2.3147,12.4211 _ 4.7569,2700.1957630249626,5414.391526049925,1.0546996145638683,14.445812226377997,2.0538576754145415,4.70752576282345
weibull,2.4733 _ 0.5451,2.5104 _ 7.7216,2700.1957619275977,5414.391523855195,1.054695927788355,14.446148723431332,2.05385330547335,4.707536164489412
weibull,2.3045 _ 1.6599,1.0252 _ 4.3051,2944.473428608031,5902.946857216062,1.2152942287757367,5.569298093935873,7.516889647266996e-109,13110599882559252e36
weibull,1.7788 _ 1.9927,8.687 _ 0.9477,2700.1957595839144,5414.391519167829,1.054696721791416,14.445991004020188,2.053854831452225,4.707534629681209
weibull,1.5354 _ 0.089,5.5647 _ 10.4238,2700.1957637708438,5414.3915275416875,2.053853107866906,4.707531017493075,1.0547102398249837,14.446235706408732
weibull,0.325 _ 2.283,4.9918 _ 10.5633,2700.195759455133,5414.391518910266,2.053854923087694,4.70753504237519,1.0546971928875415,14.446004668650232
weibull,0.1979 _ 1.3921,13.9432 _ 6.7765,2700.1958003782456,5414.391600756491,1.0546892090391569,14.445880917465843,2.053856585561725,4.7075306602916935
weibull,2.448 _ 1.4717,5.4058 _ 1.479,2700.195768700095,5414.39153740019,2.0538629914627458,4.707521134544867,1.0547049823759116,14.445799839922424
weibull,1.7464 _ 0.8121,10.3181 _ 5.8517,2700.1957619089467,5414.391523817893,2.053853336937471,4.70753524260762,1.0546898549278199,14.446067233540834
weibull,1.9236 _ 1.1545,0.2703 _ 4.11,2944.473470622916,5902.946941245832,1.874334441868951,0.27591217243932403,1.2152945430866746,5.569298451089755
weibull,1.4908 _ 1.9777,4.5789 _ 2.4558,2700.19576058848,5414.39152117696,1.0546953601225348,14.445954364052016,2.0538543955689375,4.707534193144853
weibull,2.3933 _ 0.2909,8.3721 _ 1.5444,2700.195761753979,5414.391523507958,2.053857055443408,4.707533110143482,1.0546916258577963,14.445916677572765
weibull,2.1734 _ 0.1834,5.4419 _ 13.6448,2700.195761443536,5414.391522887072,2.0538530478017516,4.707536951062034,1.0546922133006431,14.446155754491603
weibull,1.6239 _ 1.3837,6.6096 _ 10.2942,2700.195759762427,5414.391519524854,2.053857054186886,4.7075303667195305,1.0546967016835804,14.4459698787399
weibull,1.7565 _ 1.8743,12.4807 _ 13.0371,2700.195760843105,5414.39152168621,1.0546966848496615,14.446005693644759,2.053856403508252,4.7075332102109755
weibull,0.3295 _ 0.09,9.3379 _ 9.663,2700.1957597105616,5414.391519421123,2.05385709018939,4.707531373448975,1.0546976153863505,14.446022247625788
weibull,0.972 _ 1.4474,10.3849 _ 5.4972,2700.1957653388013,5414.3915306776025,1.0546996354108966,14.44602428564824,2.0538562456883422,4.7075299441337934
weibull,0.6372 _ 1.0363,2.244 _ 6.8939,2700.1958146795005,5414.391629359001,1.0546838264178588,14.445997650894423,2.0538520198263486,4.707541329466926
weibull,2.1057 _ 2.4389,14.7207 _ 0.5627,2944.4733290092454,5902.946658018491,1.4589265029186389e-25,1.7043654201261032e-13,1.2152943383880837,5.56929710642143
weibull,0.1817 _ 1.397,4.8515 _ 10.2462,2700.195762927931,5414.391525855862,1.0546951577795487,14.446182524883872,2.0538480237370953,4.70754365831094
weibull,2.0482 _ 1.3495,9.4274 _ 2.2814,2700.195760423274,5414.391520846548,1.054696370265421,14.445975982011252,2.0538545631319014,4.7075354674032175
weibull,1.5529 _ 0.5517,8.0679 _ 12.4956,2700.195761674972,5414.391523349944,2.053853438675197,4.707538219887152,1.0546935724905133,14.446163953576582
weibull,0.2731 _ 1.1167,9.111 _ 3.6887,2700.1957623068784,5414.391524613757,1.0547042563579685,14.446014601991303,2.0538543315008218,4.707532628009407
weibull,1.4604 _ 2.4513,13.9424 _ 9.0091,2700.1957642393577,5414.391528478715,1.0546935723176092,14.44571350627871,2.0538590716222087,4.707527255412573
weibull,0.2905 _ 1.2447,6.6504 _ 12.6994,2700.1957595558315,5414.391519111663,2.0538546157270017,4.707534597657328,1.0546972947918016,14.445999953899165
weibull,1.6496 _ 2.4727,6.5569 _ 5.725,2700.195763213362,5414.391526426724,1.0546964674376578,14.445887511611431,2.0538572086606073,4.707530149745931
weibull,2.3245 _ 0.9195,7.5112 _ 0.949,2700.1957623304493,5414.3915246608985,2.05385673974562,4.7075328541246675,1.0546964930060057,14.445976424401577
weibull,2.606 _ 0.1292,10.162 _ 9.8901,2700.1957999560045,5414.391599912009,2.0538503951558362,4.7075408717348814,1.054709755414297,14.446441259424514
