model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
gamma,4.5479,6.0836,1673.669029889759,3351.338059779518,5.938698653651819,4.2912196188796585
gamma,4.3521,6.0582,1673.6690298950398,3351.3380597900796,5.938681751747485,4.291204335582181
gamma,5.2003,1.6601,1673.6690298897547,3351.3380597795094,5.938698220336088,4.291219250735989
gamma,5.1589,7.0867000000000004,1673.6690298949875,3351.338059789975,5.938681819203902,4.291204407895955
gamma,4.2158,6.6419,1673.6690298948438,3351.3380597896876,5.93868206293376,4.29120464848983
gamma,3.8742,4.4792,1673.669029895102,3351.338059790204,5.938681613149829,4.291204294505937
gamma,5.7402,1.4113,1673.6690298950296,3351.338059790059,5.938681766592002,4.291204360301115
gamma,4.9808,2.7532,1673.6690298936164,3351.338059787233,5.938683934926973,4.291207090654241
gamma,4.629,5.5785,1673.6690298956423,3351.3380597912846,5.938680727086832,4.291203640490732
gamma,5.1769,7.849,1673.669029889754,3351.338059779508,5.938698509131568,4.291219610073532
gamma,3.6406,4.0397,1673.6690298950148,3351.3380597900295,5.938681794680759,4.291204381419707
gamma,3.6468,1.7651,1673.6690298951853,3351.3380597903706,5.938681552409703,4.291204076855219
gamma,5.8286,5.9608,1673.669029895074,3351.338059790148,5.9386816978048484,4.291204297666917
gamma,5.5127,7.8804,1673.6690298956028,3351.3380597912055,5.938680301874007,4.291205049202
gamma,3.5736,2.2218,1673.6690298897515,3351.338059779503,5.938698770676763,4.291219752312392
