model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
gamma,2.6114 _ 1.5951,5.4262 _ 3.6457,1059.9180783736335,2133.836156747267,3.474061022252468,1.5571489331649124,10.03491612066963,6.411236997334835
gamma,3.7614 _ 4.0466,5.4508 _ 0.8624,1059.9180798511425,2133.836159702285,10.034872200260814,6.411225288399642,3.474056478619001,1.557144799904077
gamma,0.4333 _ 6.4178,6.5639 _ 1.8822,1059.9180784456196,2133.836156891239,10.03493451380049,6.411225245039045,3.474062929633476,1.5571516412382698
gamma,0.9807 _ 4.0466,2.613 _ 4.2342,1059.918078850773,2133.836157701546,10.034903882780068,6.411252701107926,3.474061051046802,1.5571493970638195
gamma,3.0065 _ 0.5618,0.3278 _ 6.259,1119.8424339160333,2253.6848678320666,0.17755098951800694,0.5370140046394858,4.168599549254943,2.4708517267846415
gamma,6.8866 _ 7.7154,0.6771 _ 8.4735,1059.918079897822,2133.836159795644,3.4740578938504774,1.5571457266863409,10.03484807295476,6.411174064995329
gamma,4.4077 _ 9.8973,1.6944 _ 5.8033,1059.9180783711606,2133.8361567423212,3.474061059250206,1.5571496007861971,10.034939546376455,6.411235867555671
gamma,8.2308 _ 8.4235,5.0382 _ 7.8185,1059.9180783436009,2133.8361566872018,3.4740623547071863,1.5571503508982625,10.034926082230095,6.411243815612454
gamma,7.4527 _ 7.1474,4.9698 _ 5.8033,1059.9180784307503,2133.8361568615005,3.474062456405549,1.557149346246337,10.034992624379605,6.41124995812154
gamma,4.5358 _ 6.539,3.4749 _ 1.5188,1059.9180942742173,2133.8361885484346,10.034900603084353,6.411214494359096,3.474060332979486,1.5571486930110106
gamma,5.076 _ 4.6723,6.4947 _ 4.7929,1059.9180799082028,2133.8361598164056,10.034939532042564,6.4112979243974335,3.4740604278612777,1.557148441136831
gamma,9.7486 _ 8.6378,6.159 _ 5.6277,1059.9180787867654,2133.8361575735307,3.4740568330150117,1.5571444503488172,10.03476225741026,6.4111942580550885
gamma,1.8979 _ 7.6611,5.4508 _ 8.065,1059.918078410075,2133.83615682015,10.034901877312123,6.411229163137986,3.4740593175669803,1.5571479717849637
gamma,4.7259 _ 3.9521,3.9274 _ 7.7054,1059.918079601923,2133.836159203846,3.474061568062753,1.557148741306834,10.034885051565235,6.411234065926722
gamma,2.5366 _ 7.1971,3.9819 _ 9.7733,1059.91807842108,2133.83615684216,3.4740611041599485,1.5571483710998402,10.034903867502635,6.4112326528296855
gamma,1.9237 _ 3.3868,7.6321 _ 3.6476,1059.9180783356644,2133.836156671329,10.034833655741066,6.411232756819241,3.47406030582283,1.5571483114456897
gamma,1.4166 _ 4.403,0.8951 _ 3.575,1059.9180791452823,2133.8361582905645,3.4740622283184237,1.557149967522682,10.034904278448689,6.411271999474412
gamma,6.7582 _ 5.2284,9.1305 _ 7.7145,1059.9180783073084,2133.836156614617,10.034930609720442,6.411246093919228,3.4740624749669804,1.5571504169395847
gamma,9.8973 _ 2.4153,4.2978 _ 1.706,1059.9180784481005,2133.836156896201,10.034911747168637,6.411230989744177,3.4740596507856836,1.557148399573004
gamma,8.0466 _ 6.8126,0.7928 _ 2.0072,1059.9180797476865,2133.836159495373,3.474059813777576,1.5571482283325202,10.034849382973412,6.41124457994377
gamma,3.6723 _ 5.4815,3.6725 _ 4.4334,1059.918079428047,2133.836158856094,3.474061119131365,1.5571489994043948,10.034878094970326,6.411233683720865
